T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
21,441093.7463629954,-105027.1712075328,1145455.167104176,16.65577212692887,-76.71562791883491,-67.57842646214502,117.0587700923417,5.993216825797202,1.418006991094541,5.233176843743375,2.880632412739683,13.492413275525905,-88.18335167560144,-72.4157632959541,114.901660138033,115.22890227523455,115.38652456337562,1.8298678171071572,1.6722455289660871,115.38652456337562,1.6722455289660871,4.304662509327908,2.8806324408670534,-1.424030096588225,-2.8127370210739855e-08,2.8806324408670534,-2.8127370210739855e-08,111.01234472989904,114.90165961680131,3.889315408133953,5.212316835923048e-07,114.90165961680131,5.212316835923048e-07
22,441110.4820179484,-105109.4831068397,1145381.630827609,18.60297576543254,-77.79497410972918,-68.37194105872776,112.1695339613674,1.776192600101649,1.321149226289271,1.315410334720065,4.89373995452382,16.735654952994082,-82.31189930690743,-73.53627656702884,111.63742600740443,115.12480857172677,115.25612864263574,-2.9552746103593677,-3.0865946812683376,115.25612864263574,-3.0865946812683376,4.297973325336838,4.893739943135635,0.5957666291869819,1.1388184617544539e-08,4.893739943135635,1.1388184617544539e-08,111.31356528109104,111.63742574197512,0.32386072631338436,2.654293069781488e-07,111.63742574197512,2.654293069781488e-07
23,441125.7922846781,-105185.0261161507,1145301.210855446,19.64327522065925,-80.23062536469989,-70.62594873111647,114.4748914236219,4.502914142156418,1.580976273872579,6.139633861786017,5.102187143242089,15.310266729677096,-75.54300931098987,-80.41997216292657,111.39354759491253,115.02108019033851,115.13027881169677,-0.546188766716611,-0.6553873880748711,115.13027881169677,-0.6553873880748711,4.290697896016305,5.102187127762267,0.8114892472257837,1.5479821868780164e-08,5.102187127762267,1.5479821868780164e-08,111.58400653830792,111.39354734859481,-0.1904589433953845,2.463177253275717e-07,111.39354734859481,2.463177253275717e-07
24,441141.8619571552,-105271.3484096792,1145232.651974709,22.83209380907823,-78.71564042926796,-70.83118709803328,113.9822665983491,0.2399720938143133,6.667037318461805,2.239474515739676,3.294075282274582,16.069672477140557,-86.32229352850118,-68.55888073705137,111.40059632452835,114.91774033863446,115.00640316698674,-0.9354737402853601,-1.024136568637644,115.00640316698674,-1.024136568637644,4.282879782943841,3.2940753022864273,-0.988804500669259,-2.001184551403412e-08,3.2940753022864273,-2.001184551403412e-08,111.8245639288677,111.40059607765825,-0.423967604339353,2.468701012503516e-07,111.40059607765825,2.468701012503516e-07
25,441163.9616008359,-105354.4900251645,1145159.911101487,21.90495064884737,-80.5783296545695,-66.28803858342533,116.4152837017831,1.63019517692656,0.9774067599005953,5.330980210558493,6.038771271380581,22.09964368067449,-83.14161548530683,-72.74087322200648,112.65947413963643,114.81481222417939,114.88181858315856,1.6004714776037048,1.5334651186245338,114.88181858315856,1.5334651186245338,4.274562547696976,6.038771237516424,1.7642087236836046,3.38641568120579e-08,6.038771237516424,3.38641568120579e-08,112.03613288008842,112.6594737941141,0.6233412595480132,3.455223236414895e-07,112.6594737941141,3.455223236414895e-07
26,441175.3108024296,-105432.8346144043,1145088.164146593,23.36095035050536,-80.82506007789492,-70.49241692589455,112.0461175152405,2.114873698577491,2.230762980772273,2.668261847898923,2.38938445756066,11.349201593722682,-78.34458923980128,-71.74695489392616,106.83774883681899,114.71231905453804,114.75412449193307,-2.666201539297546,-2.708006976692573,114.75412449193307,-2.708006976692573,4.2657897518532435,2.389384495330802,-1.8764052942925833,-3.7770141680937286e-08,2.389384495330802,-3.7770141680937286e-08,112.21960881928811,106.83774894751738,-5.381859982469123,-1.1069839445099205e-07,106.83774894751738,-1.1069839445099205e-07
27,441193.3750268123,-105516.6612613658,1145015.15311667,21.42628203037364,-78.18070863293607,-69.03238515810835,116.6393928072609,4.323213886800326,4.833167204438237,4.857882360929072,5.318739927398498,18.064224382687826,-83.8266469615046,-73.01102992310189,112.62252631595909,114.61028403727516,114.6215511527006,2.02910876998574,2.0178416545603,114.6215511527006,2.0178416545603,4.256604956990173,5.318739907667933,1.0621349704083256,1.973056562576403e-08,5.318739907667933,1.973056562576403e-08,112.37588717378478,112.6225259733322,0.24663914217431682,3.426268904149765e-07,112.6225259733322,3.426268904149765e-07
28,441212.5472186986,-105594.4955972154,1144943.362148776,22.47193523557815,-76.67431258100314,-68.98874152612163,117.0523967727801,0.4660129126548043,2.80704049473571,3.937948536957762,6.499907635371637,19.17219188628951,-77.8343358495913,-71.79096789401956,107.60901379546151,114.50873037995551,114.48322538472624,2.5436663928245906,2.56917138805386,114.48322538472624,2.56917138805386,4.247051724685295,6.499907592455774,2.2528559106863426,4.29158637516025e-08,6.499907592455774,4.29158637516025e-08,112.50586337089649,107.60901384571956,-4.896849575434985,-5.0258051942364546e-08,107.60901384571956,-5.0258051942364546e-08
29,441223.9444342968,-105682.8096806905,1144871.368451916,23.03614076647121,-80.93408214269412,-66.45825578970219,113.0737837903555,2.034268927368914,3.421075875942748,2.420435576032418,3.801322133932453,11.397215598204639,-88.31408347509569,-71.99369686003774,114.50924089789932,114.40768129014383,114.33932501630794,-1.3338974997883213,-1.2655412259524326,114.33932501630794,-1.2655412259524326,4.2371736165161415,3.8013221439874822,-0.43585148258368855,-1.005502925366386e-08,3.8013221439874822,-1.005502925366386e-08,112.61043283794125,114.50924040741964,1.8988080599580712,4.904796782057019e-07,114.50924040741964,4.904796782057019e-07
30,441240.7737426997,-105763.4603065412,1144799.292616609,21.91505814259826,-83.07139618198863,-67.75927765152838,115.4080720113548,0.1688911437624063,5.355830802951974,3.269851325564624,4.901549772749921,16.829308402899187,-80.65062585069973,-72.0758353068959,109.46540598114196,114.30715997540484,114.19110495961543,1.1009120359499605,1.216967051739374,114.19110495961543,1.216967051739374,4.227014194060244,4.901549761208436,0.6745355786896772,1.15414851009632e-08,4.901549761208436,1.15414851009632e-08,112.69049100223708,109.46540588592346,-3.2250850210951256,9.52184961988678e-08,109.46540588592346,9.52184961988678e-08
31,441260.8997343341,-105849.1184593527,1144727.909485511,23.31077448329288,-80.79324176556953,-65.40653908362397,114.692344158805,5.881395518874447,0.4226271552956954,6.598828507076475,5.976892782095816,20.125991634384263,-85.65815281150572,-71.3831310980022,113.30457222769581,114.20718964330332,114.04079168677261,0.48515451550167654,0.6515524720323924,114.04079168677261,0.6515524720323924,4.216617018895134,5.9768927494462805,1.7602757632006822,3.264953551962435e-08,5.9768927494462805,3.264953551962435e-08,112.74693329110205,113.30457183162025,0.5576389365937615,3.960755634579982e-07,113.30457183162025,3.960755634579982e-07
32,441278.996939167,-105932.5829412742,1144656.590773074,18.45730885573871,-79.94723053621648,-68.6508530502347,116.0515343193505,6.912843251349384,0.6630551680677005,5.945741239492315,6.340874083780228,18.097204832884017,-83.46448192150274,-71.31871243705973,111.26629008315248,114.107793501404,113.89135748214595,1.943740817946491,2.1601768372045456,113.89135748214595,2.1601768372045456,4.20602565259834,6.340874043986055,2.1348484311818883,3.9794173289919854e-08,6.340874043986055,3.9794173289919854e-08,112.78065513185416,111.26628984680733,-1.514365048701677,2.3634515855519567e-07,111.26628984680733,2.3634515855519567e-07
33,441296.6245074417,-106014.5180514288,1144585.35608369,17.67060811176637,-78.51103467525299,-64.95450511778056,114.1279701580048,2.292765022027389,6.448388019820325,2.045274266311257,7.407458248658957,17.627568274736404,-81.9351101545908,-71.23468938400038,109.99306528577353,114.00899475727164,113.74619952810612,0.11897540073316293,0.38177062989868205,113.74619952810612,0.38177062989868205,4.195283656747396,7.407458187928661,3.2121745919115607,6.073029545916597e-08,7.407458187928661,6.073029545916597e-08,112.79255195181145,109.9930651492049,-2.7994866660379216,1.3656863018240983e-07,109.9930651492049,1.3656863018240983e-07
34,441310.4756835171,-106096.4501048171,1144514.787662993,19.77337123606048,-77.77734169110362,-68.66751511136353,110.5420221645167,6.435346455349252,0.4955334015711135,6.654100287943497,1.265276604332388,13.85117607540451,-81.93205338830012,-70.5684206970036,109.01659713440154,113.91081661847097,113.608760021704,-3.36879445395428,-3.066737857187306,113.608760021704,-3.066737857187306,4.184434592919832,1.265276664167791,-2.919157988587444,-5.983540307674673e-08,1.265276664167791,-5.983540307674673e-08,112.78351917829194,109.01659707435404,-3.7669220438904034,6.004749764088047e-08,109.01659707435404,6.004749764088047e-08
35,441323.2921782393,-106184.204222423,1144446.473664118,23.18078355101283,-80.19117189051104,-66.98156878206919,111.5913280446012,1.547836806303941,3.387504646180318,3.273551120362021,2.453730868300779,12.816494722210336,-87.75411760590214,-68.31399887497537,111.94574639549771,113.81328229256677,113.48213072309382,-2.22195424796557,-1.8908026784926193,113.48213072309382,-1.8908026784926193,4.173522022693179,2.4537309048078564,-1.7197911543924,-3.650707736113645e-08,2.4537309048078564,-3.650707736113645e-08,112.75445223861365,111.9457461059068,-0.8087058431159448,2.895909005928843e-07,111.9457461059068,2.895909005928843e-07
36,441341.0962609781,-106264.6569434031,1144379.45841296,18.12127513234685,-79.2257048004706,-63.96099551313158,111.8145488916732,1.268054378714464,0.3561927108178922,4.779257216221904,5.856318442237783,17.804082738759462,-80.45272098010173,-67.01525115803815,106.21049648243637,113.71641498712374,113.3686876293716,-1.9018660954505435,-1.554138737698409,113.3686876293716,-1.554138737698409,4.162589507644968,5.856318411955018,1.6937289345928148,3.028276562844212e-08,5.856318411955018,3.028276562844212e-08,112.70624656009466,106.21049664228953,-6.495750077658286,-1.5985315826583246e-07,106.21049664228953,-1.5985315826583246e-07
37,441358.7934845969,-106348.6045550457,1144314.066280809,23.03140659810582,-83.8606450547561,-63.69208581566802,116.5345131305439,3.05559444161611,6.791341955382206,5.324234343400511,3.964812915526934,17.697223618801218,-83.94761164260854,-65.3921321509406,107.87272209209407,113.62023790970666,113.2697984440368,2.91427522083724,3.264714686507105,113.2697984440368,3.264714686507105,4.151680609352731,3.9648129223727815,-0.1868676938257967,-6.8458474444810236e-09,3.9648129223727815,-6.8458474444810236e-09,112.63979757005296,107.87272212168656,-4.7670754779588975,-2.9592499117825355e-08,107.87272212168656,-2.9592499117825355e-08
38,441378.9731671898,-106435.6058578025,1144240.138488441,16.82316678578725,-80.58713408039365,-64.65475163951436,115.8925582731392,6.580294549003038,5.347054523855919,1.992899766264744,6.072348518338083,20.179682592919562,-87.00130275679112,-73.92779236799106,115.93862495016322,113.52477426788026,113.18563741444653,2.3677840052589403,2.706920858692669,113.18563741444653,2.706920858692669,4.140838889393997,6.072348483814835,1.9315096289440863,3.452324826014319e-08,6.072348483814835,3.452324826014319e-08,112.55600069580657,115.93862434766956,3.3826242543566423,6.024936567428085e-07,115.93862434766956,6.024936567428085e-07
39,441393.0046432399,-106516.6421190318,1144176.330858222,18.51280329757831,-81.15955473784183,-61.19056598035434,109.7502891610668,4.951279474169096,5.980752582510631,5.854333741851148,5.496380490176035,14.031476050091442,-81.03626122931018,-63.807630219031125,104.09213048226991,113.4300472692093,113.11512982312681,-3.6797581081424937,-3.364840662060004,113.11512982312681,-3.364840662060004,4.1301079093463,5.49638046695854,1.366272580829735,2.321749548173102e-08,5.49638046695854,2.321749548173102e-08,112.45575136467355,104.09213080812926,-8.363620882403637,-3.258593466171078e-07,104.09213080812926,-3.258593466171078e-07
40,441407.6710604964,-106599.882040879,1144107.591325778,22.13066560156528,-81.17785471857962,-62.09436649470104,112.7036626839065,4.542606592365324,2.894260783609119,1.048886419184306,6.065349044365619,14.666417256521527,-83.23992184719827,-68.7395324439276,108.94545288757968,113.33608012125852,113.05603338105928,-0.6324174373520179,-0.3523706971527787,113.05603338105928,-0.3523706971527787,4.119531230787169,6.065349009979764,1.9458178135784499,3.438585505222136e-08,6.065349009979764,3.438585505222136e-08,112.3399450039719,108.94545283310741,-3.394492116392229,5.4472266697302985e-08,108.94545283310741,5.4472266697302985e-08
