T,x,y,z,Vx,Vy,Vz,V,Ax,Ay,Az,A,dx,dy,dz,displacement,V_pred_poly,V_pred_gpr,V_deviation_poly,V_deviation_gpr,V_pred,V_deviation,A_pred_poly,A_pred_gpr,A_deviation_poly,A_deviation_gpr,A_pred,A_deviation,displacement_pred_poly,displacement_pred_gpr,displacement_deviation_poly,displacement_deviation_gpr,displacement_pred,displacement_deviation
22,441108.8129039586,-105110.21013314847,1145374.6707893272,16.49441171637154,-81.92858392692287,-74.1703528896207,111.738980351133,-0.0154318628716279,-0.284176244595146,0.3822785860369919,0.47658283406594787,16.444996848818846,-81.9627172772307,-74.33892517955974,111.86867632039406,111.26820632692197,111.61391224468919,0.47077402421102477,0.1250681064438055,111.61391224468919,0.1250681064438055,0.4900641044820089,0.4757658385742334,-0.013481270416061009,0.0008169954917144895,0.4757658385742334,0.0008169954917144895,111.20758704905984,111.83471502217094,0.6610892713342196,0.033961298223118774,111.83471502217094,0.033961298223118774
23,441125.08773538173,-105191.68264424079,1145300.6922347336,16.43235483270255,-82.05538440255332,-73.75180436298251,111.54567244673493,-0.020039088889024725,-0.16593042635417135,0.39694935858948244,0.4307008994164986,16.27483142312849,-81.47251109231729,-73.978554593632,111.2450751327986,111.16791519571893,111.47877569033564,0.3777572510159928,0.06689675639928794,111.47877569033564,0.06689675639928794,0.47345342551380487,0.4305626509905342,-0.04275252609730629,0.00013824842596438236,0.4305626509905342,0.00013824842596438236,111.47566391334969,110.83106561036165,-0.23058878055108778,0.414009522436956,110.83106561036165,0.414009522436956
24,441141.4585856193,-105273.46407213382,1145227.234458103,16.439024989277822,-82.01779159810394,-73.32908582324163,111.23989621039946,-0.029939974151784555,0.07157623272301664,0.4224954592064023,0.42956020787900934,16.370850237552077,-81.78142789303092,-73.45777663053013,111.1406839695718,111.06787992911917,111.175326104649,0.17201628128029256,0.0645701057504624,111.175326104649,0.0645701057504624,0.45808879211183473,0.43289073882523776,-0.028528584232825394,-0.003330530946228427,0.43289073882523776,-0.003330530946228427,111.71418079931766,111.10943011949747,-0.5734968297458636,0.031253850074321576,111.10943011949747,0.031253850074321576
25,441158.20684044296,-105356.89736839134,1145153.968858304,16.392204128723826,-81.92077390048362,-72.9084611046128,110.88445000672884,-0.031648368158494124,0.07808572774723928,0.4173919599479987,0.4258110476656792,16.74825482367305,-83.43329625751358,-73.26559979910962,112.29188340194499,110.96814223089073,110.83307963214062,-0.08369222416189359,0.051370374588216805,110.83307963214062,0.051370374588216805,0.4439354505214139,0.4142526991370752,-0.018124402855734745,0.01155834852860399,0.4142526991370752,0.01155834852860399,111.92402171417795,111.42417374839458,0.3678616877670322,0.8677096535504063,111.42417374839458,0.8677096535504063
26,441174.4484763744,-105437.69172906372,1145081.3870484259,16.36478719760198,-81.63800801434263,-72.47954722277355,110.389561907777,0.0029659010883186453,-0.11589133089291863,0.404253690016921,0.4205480270286552,16.241635931422934,-80.79436067238566,-72.58180987811647,109.8163857508135,110.86874380480161,110.59325898537583,-0.4791818970246169,-0.20369707759883227,110.59325898537583,-0.20369707759883227,0.43095864698785846,0.4346047036114457,-0.010410619959203282,-0.014056676582790528,0.4346047036114457,-0.014056676582790528,112.10607066514483,110.08600110883148,-2.289684914331332,-0.26961535801798675,110.08600110883148,-0.26961535801798675
27,441190.5538106478,-105519.17268527826,1145009.0736340492,16.311231887748,-81.85484755569777,-72.08961386347656,110.2868295901535,0.06348884066799591,-0.36651975070562914,0.3914976416458373,0.5400351506716347,16.10533427342307,-81.48095621453831,-72.31341437669471,110.12610006946474,110.7697263546198,110.5140627163964,-0.4828967644663038,-0.2272331262428935,110.5140627163964,-0.2272331262428935,0.41912362775648393,0.5376072854253976,0.12091152291515073,0.00242786524623706,0.5376072854253976,0.00242786524623706,112.26121165943249,109.63690782854148,-2.1351115899677495,0.4891922409232592,109.63690782854148,0.4891922409232592
28,441207.1090365049,-105600.51645376207,1144937.2843341166,16.494340615207328,-82.63021142496146,-71.71724099372514,110.64889411203511,0.0803868828137638,-0.4549737423151967,0.3858410183689557,0.6019438915553522,16.555225857067853,-81.34376848381362,-71.78929993254133,109.74783715012873,110.67113158411335,110.54210157492774,-0.022237472078245446,0.10679253710736702,110.54210157492774,0.10679253710736702,0.4083956390726058,0.5901775782399988,0.19354825248274643,0.011766313315353383,0.5901775782399988,0.011766313315353383,112.3903287042552,109.98734150118227,-2.6424915541264653,-0.23950435105354018,109.98734150118227,-0.23950435105354018
29,441223.43271981645,-105684.75924382065,1144865.5721461412,16.644871623261132,-83.25727094870236,-71.33212601090781,110.89227709095215,0.06593921593681422,-0.28850705969496604,0.3959357400448084,0.4943171187982737,16.32368331158068,-84.24279005857534,-71.71218797541223,111.82999695041951,110.57300119705026,110.56538659845481,0.3192758939018887,0.32689049249734126,110.56538659845481,0.32689049249734126,0.39873992718154005,0.5065313556917967,0.09557719161673367,-0.012214236893523023,0.5065313556917967,-0.012214236893523023,112.49430580682717,111.03665767725222,-0.6643088564076578,0.793339273167291,111.03665767725222,0.793339273167291
30,441240.4807248661,-105768.04950691733,1144794.5515874112,16.599901743914234,-83.21166502941632,-70.92908605721314,110.59237398567291,-0.0026508435542925922,-0.0703925902707823,0.4013473469088808,0.40748231447190086,17.04800504964078,-83.29026309668552,-71.02055873000063,110.77825673483557,110.47537689719854,110.50120964258166,0.11699708847436341,0.09116434309125054,110.50120964258166,0.09116434309125054,0.3901217383286021,0.4053677866835879,0.017360576143298778,0.0021145277883129476,0.4053677866835879,0.0021145277883129476,112.57402697436262,110.86066989138327,-1.7957702395270587,-0.08241315654770176,110.86066989138327,-0.08241315654770176
31,441257.0923245835,-105851.69251344414,1144723.7793773473,16.58814740307862,-83.00665605194517,-70.50401263150852,110.16391142445924,-0.02710245028836624,-0.008671363031608337,0.40137380097759917,0.40238124143610954,16.611599717405625,-83.64300652680686,-70.77221006387845,110.8187867797717,110.3783003883262,110.34968813933429,-0.21438896386695205,-0.18577671487504688,110.34968813933429,-0.18577671487504688,0.3825063187591081,0.39754949692793706,0.019874922677001416,0.004831744508172475,0.39754949692793706,0.004831744508172475,112.63037621407582,110.14387345657,-1.8115894343041248,0.6749133232016931,110.14387345657,0.6749133232016931
